"","SystemId","SystemName","AgeScore","CalmarScore","CalmarMessage","SharpeScore","StatValueVal","Score","i.CalmarMessage","C2Score"
"9347",89620208,"Naked Options Monster",2,4,"",1,-0.09,4,"",2.25
"9348",89649697,"UpDown Test 01",2,4,"",1,0.34,4,"",2.25
"9349",89651763,"Riri Captial",2,4,"",1,0.22,4,"",2.25
"9350",89652395,"Bursagraph",2,4,"",1,-0.46,4,"",2.25
"9351",89664340,"A journey to freedom",2,4,"",1,0.63,4,"",2.25
"9352",89672659,"good day",2,4,"",1,0.22,4,"",2.25
"9353",89679214,"Soybeans AlgoTrading",2,4,"",1,-0.49,4,"",2.25
"9354",89682153,"Guru Trades",2,4,"",1,0.79,4,"",2.25
"9355",89691600,"Test742",2,4,"",1,-0.54,4,"",2.25
"9356",89703872,"Freedom EURUSD",2,4,"",1,-0.06,4,"",2.25
"9357",89734038,"Total Income",2,4,"",1,-0.09,4,"",2.25
"9358",89757960,"SP500 Leveraged",2,4,"",1,-0.43,4,"",2.25
"9359",89783014,"DE US Market Model",2,4,"",1,0.6,4,"",2.25
"9360",89810135,"day by day",2,4,"",1,-0.68,4,"",2.25
"9361",89822583,"IQA ETF Timer",2,4,"",1,0.75,4,"",2.25
"9362",89828008,"Women On Boards",2,4,"",1,0.4,4,"",2.25
"9363",89837023,"SPYREVE",2,4,"",1,-0.36,4,"",2.25
"9364",89860953,"Northern Comfort",2,4,"",1,-0.36,4,"",2.25
"9365",89865116,"DayTrade IndexFutures",2,4,"",1,-0.73,4,"",2.25
"9366",89867839,"Frank Castle",2,4,"",1,0.65,4,"",2.25
"9367",89874866,"Tantra Stock Trader",2,4,"",1,-0.07,4,"",2.25
"9368",89898218,"Aval97",2,4,"",1,-0.48,4,"",2.25
"9369",89907170,"average expectancy9",2,4,"",1,-0.11,4,"",2.25
"9370",89934003,"Sterling Maximizer",2,4,"",1,-0.69,4,"",2.25
"9371",89935675,"TF Thunder",2,4,"",1,0.47,4,"",2.25
"9372",89954805,"MTA SP500 Energetic",2,4,"",1,0.09,4,"",2.25
"9373",89974079,"Ultra Dow",2,4,"",1,0.32,4,"",2.25
"9374",89974592,"Dow Max",2,4,"",1,0.02,4,"",2.25
"9375",90011397,"Conservative Blue Chip",2,4,"",1,0.37,4,"",2.25
"9376",90011554,"TRADERS Realtrader",2,4,"",1,-0.24,4,"",2.25
"9377",90012021,"Alpha ES 500",2,4,"",1,-0.2,4,"",2.25
"9378",90019695,"TwistSTM1",2,4,"",1,-0.33,4,"",2.25
"9379",90020687,"TwistSTM2",2,4,"",1,0.08,4,"",2.25
"9380",90072392,"BARBAROSSA22828",2,4,"",1,-0.69,4,"",2.25
"9381",90076932,"EXN Futures",2,4,"",1,-0.25,4,"",2.25
"9382",90088503,"Safaniya",2,4,"",1,0.4,4,"",2.25
"9383",90106098,"Officina Futures",2,4,"",1,0.26,4,"",2.25
"9384",90141274,"The 2112 Fund",2,4,"",1,-0.64,4,"",2.25
"9385",90173011,"Test 8900",2,4,"",1,0.31,4,"",2.25
"9386",90183419,"Miki's Stocks official",2,4,"",1,0.4,4,"",2.25
"9387",90194944,"UOATrading",2,4,"",1,0.02,4,"",2.25
"9388",90196469,"Trading for a Living",2,4,"",1,0.56,4,"",2.25
"9389",90197007,"test apgy",2,4,"",1,-0.1,4,"",2.25
"9390",90202094,"xauusd",2,4,"",1,-0.02,4,"",2.25
"9391",90203565,"goldpips",2,4,"",1,0.05,4,"",2.25
"9392",90220562,"TestSystem2000b2",2,4,"",1,-0.35,4,"",2.25
"9393",90255117,"tetest",2,4,"",1,-0.55,4,"",2.25
"9394",90265377,"Trading indices Europe",2,4,"",1,-0.15,4,"",2.25
"9395",90272316,"average expectancy10",2,4,"",1,0,4,"",2.25
"9396",90283052,"amazegoldpips",2,4,"",1,-0.01,4,"",2.25
"9397",90286780,"Polaris",2,4,"",1,0.11,4,"",2.25
"9398",90302614,"E/Y trading",2,4,"",1,-0.06,4,"",2.25
"9399",90308916,"Fixart",2,4,"",1,0.7,4,"",2.25
"9400",90325513,"Boracay",2,4,"",1,-0.09,4,"",2.25
"9401",90325638,"Sweet Swissie",2,4,"",1,-0.25,4,"",2.25
"9402",90325765,"BETA TF",2,4,"",1,-0.16,4,"",2.25
"9403",90325769,"BETA HEDGE VX",2,4,"",1,0.36,4,"",2.25
"9404",90394685,"MTrader",2,4,"",1,0.34,4,"",2.25
"9405",90400653,"DUMASOO1",2,4,"",1,0.18,4,"",2.25
"9406",90409261,"RT FuOp",2,4,"",1,-0.25,4,"",2.25
"9407",90418698,"SP500 Genius",2,4,"",1,0.24,4,"",2.25
"9408",90419876,"MysticFX",2,4,"",1,0.87,4,"",2.25
"9409",90435580,"EminiOil",2,4,"",1,-0.57,4,"",2.25
"9410",90440527,"My profit system",2,4,"",1,0.29,4,"",2.25
"9411",90482890,"Simple Swing II",2,4,"",1,-0.6,4,"",2.25
"9412",90483537,"TwistSTM3",2,4,"",1,0.66,4,"",2.25
"9413",90486500,"Profectus",2,4,"",1,0.35,4,"",2.25
"9414",90487351,"BuyLow SellHigh",2,4,"",1,-0.32,4,"",2.25
"9415",90545223,"SHub4551",2,4,"",1,0.15,4,"",2.25
"9416",90564922,"babohankook",2,4,"",1,0.14,4,"",2.25
"9417",90569476,"Performance ETFs",2,4,"",1,1.01,4,"",2.25
"9418",90571680,"VDX Futures",2,4,"",1,0.41,4,"",2.25
"9419",90576475,"Pure Momentum",2,4,"",1,0.04,4,"",2.25
"9420",90581307,"Earnings Reactions Model",2,4,"",1,-0.35,4,"",2.25
"9421",90581578,"Short Hedge Model",2,4,"",1,0.29,4,"",2.25
"9422",90619263,"TwistSTM4",2,4,"",1,0.28,4,"",2.25
"9423",90656465,"Paradox15",2,4,"",1,0.04,4,"",2.25
"9424",90675064,"fx up III",2,4,"",1,-0.07,4,"",2.25
"9425",90689877,"Kapika",2,4,"",1,-0.47,4,"",2.25
"9426",90691596,"Futures  NQ TF CL GC",2,4,"",1,-0.56,4,"",2.25
"9427",90719557,"MTF Strength Alert",2,4,"",1,0.33,4,"",2.25
"9428",90745147,"BLAU111214",2,4,"",1,0.25,4,"",2.25
"9429",90768080,"Summit ES",2,4,"",1,0.65,4,"",2.25
"9430",90769177,"AutoSwing",2,4,"",1,-0.46,4,"",2.25
"9431",90778622,"CoCo",2,4,"",1,-0.16,4,"",2.25
"9432",90816728,"ES500",2,4,"",1,-0.52,4,"",2.25
"9433",90843842,"Futurealerts",2,4,"",1,0.34,4,"",2.25
"9434",90844391,"FX Alpha Dog",2,4,"",1,-0.18,4,"",2.25
"9435",90863232,"DOW 2 LongShort",2,4,"",1,0.04,4,"",2.25
"9436",90865790,"EminiSP",2,4,"",1,0.62,4,"",2.25
"9437",90872337,"EDX Futures",2,4,"",1,0.56,4,"",2.25
"9438",90877972,"LTCM",2,4,"",1,-0.31,4,"",2.25
"9439",90898993,"SleepingGiant",2,4,"",1,0.88,4,"",2.25
"9440",90907051,"PRECIOUS ENERGY",2,4,"",1,0.8,4,"",2.25
"9441",90974690,"5 Alive",2,4,"",1,0.01,4,"",2.25
"9442",91023088,"Green Capital 1",2,4,"",1,-0.58,4,"",2.25
"9443",91042481,"THE SNOWBALL",2,4,"",1,0.13,4,"",2.25
"9444",91043698,"Profit Natives",2,4,"",1,0.74,4,"",2.25
"9445",91044773,"Options Trader",2,4,"",1,-0.09,4,"",2.25
"9446",91048394,"Sage ES Scalper",2,4,"",1,-0.54,4,"",2.25
"9447",91059828,"QWM1",2,4,"",1,-0.1,4,"",2.25
"9448",91068479,"BaRTS SuperCharged",2,4,"",1,0.3,4,"",2.25
"9449",91068527,"BaRTS Leveraged",2,4,"",1,0.5,4,"",2.25
"9450",91068727,"MonthlyStocks",2,4,"",1,0.74,4,"",2.25
"9451",91075140,"Tantra FX",2,4,"",1,-0.13,4,"",2.25
"9452",91087602,"Summit Diversified",2,4,"",1,-0.49,4,"",2.25
"9453",91107288,"discontinued 3",2,4,"",1,0.44,4,"",2.25
"9454",91107357,"discontinued 5",2,4,"",1,0.03,4,"",2.25
"9455",91107961,"AscensionES20k",2,4,"",1,-0.73,4,"",2.25
"9456",91118244,"Surfer Trade QUIET",2,4,"",1,0.81,4,"",2.25
"9457",91136138,"Ratio Fractalus",2,4,"",1,-0.49,4,"",2.25
"9458",91152672,"HNL Intraday 500",2,4,"",1,-0.04,4,"",2.25
"9459",91156094,"Oakmont ES500",2,4,"",1,0.57,4,"",2.25
"9460",91169980,"Growth 500",2,4,"",1,-0.05,4,"",2.25
"9461",91179321,"Curve Hugger",2,4,"",1,-0.63,4,"",2.25
"9462",91182382,"Crude Oil Quickie",2,4,"",1,0.46,4,"",2.25
"9463",91228499,"Stocks Under 25",2,4,"",1,-0.2,4,"",2.25
"9464",91238087,"3D FX 1",2,4,"",1,-0.67,4,"",2.25
"9465",91238357,"3D FX",2,4,"",1,0.56,4,"",2.25
"9466",91294019,"Algo C 98300",2,4,"",1,-0.16,4,"",2.25
"9467",91299202,"Road King",2,4,"",1,-0.34,4,"",2.25
"9468",91306320,"Take Profit",2,4,"",1,0,4,"",2.25
"9469",91306607,"Golden Boy",2,4,"",1,0.74,4,"",2.25
"9470",91328127,"EMini Swing and Day",2,4,"",1,0.38,4,"",2.25
"9471",91340390,"Tight Curves",2,4,"",1,-0.22,4,"",2.25
"9472",91342353,"Futures Intraday",2,4,"",1,1.02,4,"",2.25
"9473",91346492,"HARIS CAPITAL",2,4,"",1,-0.55,4,"",2.25
"9474",91388507,"Futures Intraday Medium",2,4,"",1,0.56,4,"",2.25
"9475",91390659,"Erdinger",2,4,"",1,-0.71,4,"",2.25
"9476",91416290,"Testing Ground",2,4,"",1,0.41,4,"",2.25
"9477",91437954,"Forex Swings Majors",2,4,"",1,-0.38,4,"",2.25
"9478",91461582,"CL v2",2,4,"",1,0.03,4,"",2.25
"9479",91468178,"Long Short Funds",2,4,"",1,-0.55,4,"",2.25
"9480",91532981,"ESDanger",2,4,"",1,-0.25,4,"",2.25
"9481",91533311,"OptionsX",2,4,"",1,0.01,4,"",2.25
"9482",91538051,"Black Belt Trading",2,4,"",1,0.42,4,"",2.25
"9483",91542025,"Business Cycle Theory",2,4,"",1,-0.34,4,"",2.25
"9484",91571988,"EURO cycles",2,4,"",1,1,4,"",2.25
"9485",91577418,"IgniteFX",2,4,"",1,-0.26,4,"",2.25
"9486",91585334,"FX Combinator",2,4,"",1,-0.04,4,"",2.25
"9487",91587940,"Forex Pattern Trader",2,4,"",1,0.29,4,"",2.25
"9488",91597160,"Quantum Momentum",2,4,"",1,0.36,4,"",2.25
"9489",91613299,"CLThunder",2,4,"",1,0.89,4,"",2.25
"9490",91613304,"breakthrough",2,4,"",1,-0.41,4,"",2.25
"9491",91613714,"Jupiter Keys",2,4,"",1,-0.17,4,"",2.25
"9492",91624310,"PLSum",2,4,"",1,0.52,4,"",2.25
"9493",91624958,"RC SPMidCap400",2,4,"",1,-0.54,4,"",2.25
"9494",91626367,"FuturesMarathon",2,4,"",1,0.86,4,"",2.25
"9495",91633761,"NQ00",2,4,"",1,0.96,4,"",2.25
"9496",91638183,"Bikini Stocks",2,4,"",1,-0.14,4,"",2.25
"9497",91641140,"Not Supported 6/15",2,4,"",1,-0.53,4,"",2.25
"9498",91641208,"Interlink 4",2,4,"",1,0.62,4,"",2.25
"9499",91641492,"WSwing",2,4,"",1,-0.44,4,"",2.25
"9500",91641502,"US long/short",2,4,"",1,0.31,4,"",2.25
"9501",91644975,"In Pops Memory III",2,4,"",1,0.87,4,"",2.25
"9502",91648637,"SuccessTT",2,4,"",1,-0.57,4,"",2.25
"9503",91653904,"RC SP500",2,4,"",1,0.67,4,"",2.25
"9504",91656718,"Quant Advantage",2,4,"",1,0.21,4,"",2.25
"9505",91659489,"LANIN",2,4,"",1,0.26,4,"",2.25
"9506",91671801,"Go ETF Trade",2,4,"",1,0,4,"",2.25
"9507",91677654,"ETF Index Option Trader",2,4,"",1,0.17,4,"",2.25
"9508",91698313,"MiniTrend",2,4,"",1,-0.63,4,"",2.25
"9509",91702198,"ThunderFX",2,4,"",1,0.36,4,"",2.25
"9510",91722962,"RC DowJones",2,4,"",1,0.22,4,"",2.25
"9511",91723025,"RC CrudeOil",2,4,"",1,0.7,4,"",2.25
"9512",91723952,"Go Forex",2,4,"",1,-0.49,4,"",2.25
"9513",91732379,"Can Slim",2,4,"",1,-0.12,4,"",2.25
"9514",91739651,"Test555",2,4,"",1,-0.12,4,"",2.25
"9515",91742446,"hbtrade",2,4,"",1,-0.43,4,"",2.25
"9516",91745577,"Emerging N",2,4,"",1,0.13,4,"",2.25
"9517",91748845,"FX view",2,4,"",1,0.99,4,"",2.25
"9518",91753334,"Go Futures",2,4,"",1,-0.49,4,"",2.25
"9519",91756453,"FX / US Futures / ETFs",2,4,"",1,0.87,4,"",2.25
"9520",91780907,"decommissioned",2,4,"",1,-0.54,4,"",2.25
"9521",91809633,"Dip Buyer 500",2,4,"",1,0.14,4,"",2.25
"9522",91850446,"EUREXSpread",2,4,"",1,-0.07,4,"",2.25
"9523",91851468,"XessIVol",2,4,"",1,0.95,4,"",2.25
"9524",91873792,"FX Seasonal Performer",2,4,"",1,-0.32,4,"",2.25
"9525",91879256,"IPO SWING",2,4,"",1,0.01,4,"",2.25
"9526",91879535,"SMALL CAP SWING",2,4,"",1,-0.02,4,"",2.25
"9527",91882044,"DUMASOO2",2,4,"",1,-0.42,4,"",2.25
"9528",91888498,"RC Futures 2",2,4,"",1,0.88,4,"",2.25
"9529",91888505,"RC Futures",2,4,"",1,0.53,4,"",2.25
"9530",91895259,"testates",2,4,"",1,0.19,4,"",2.25
"9531",91906235,"Selftrader",2,4,"",1,0.55,4,"",2.25
"9532",91918204,"GoldMax FX",2,4,"",1,-0.19,4,"",2.25
"9533",91928193,"SPY SH Daily Trader V2",2,4,"",1,-0.09,4,"",2.25
"9534",91939129,"momentum short",2,4,"",1,-0.3,4,"",2.25
"9535",91946234,"Swiss Breaker",2,4,"",1,0.75,4,"",2.25
"9536",91947241,"Diversified Steady",2,4,"",1,-0.26,4,"",2.25
"9537",91958605,"House Patterns",2,4,"",1,0.51,4,"",2.25
"9538",91958973,"Seneca Trading",2,4,"",1,0.9,4,"",2.25
"9539",91960617,"Option Day Trade",2,4,"",1,0.17,4,"",2.25
"9540",91966663,"LongView",2,4,"",1,0.69,4,"",2.25
"9541",91967789,"US Index Trading 10K",2,4,"",1,-0.25,4,"",2.25
"9542",91977358,"VIX Oscillator",2,4,"",1,-0.61,4,"",2.25
"9543",91977510,"ES Oscillator",2,4,"",1,-0.05,4,"",2.25
"9544",92008495,"Evariste Biotech",2,4,"",1,-0.14,4,"",2.25
"9545",92009103,"TMT The Beast",2,4,"",1,1.02,4,"",2.25
"9546",92009365,"FlowT  AggressiveReturn",2,4,"",1,-0.18,4,"",2.25
"9547",92022091,"GreenBox",2,4,"",1,-0.11,4,"",2.25
"9548",92047535,"Peak Performance",2,4,"",1,-0.28,4,"",2.25
"9549",92049714,"FlowT Balanced Risks",2,4,"",1,-0.21,4,"",2.25
"9550",92056554,"HBMoney",2,4,"",1,0.27,4,"",2.25
"9551",92068866,"Trend Neutral",2,4,"",1,0.04,4,"",2.25
"9552",92068880,"Conservative1",2,4,"",1,-0.13,4,"",2.25
"9553",92070297,"My Top 20",2,4,"",1,-0.05,4,"",2.25
"9554",92070850,"Kaizen Capital",2,4,"",1,-0.26,4,"",2.25
"9555",92074511,"Simple Swing Volatility",2,4,"",1,0.11,4,"",2.25
"9556",92086814,"Tantra Trader II",2,4,"",1,-0.34,4,"",2.25
"9557",92099805,"RBT Gold",2,4,"",1,0.31,4,"",2.25
"9558",92100102,"Emerging E",2,4,"",1,0.25,4,"",2.25
"9559",92106687,"Multiplier futures",2,4,"",1,-0.57,4,"",2.25
"9560",92145080,"Algo S 99000",2,4,"",1,-0.3,4,"",2.25
"9561",92150319,"OPTIMUS TradingSystem",2,4,"",1,-0.47,4,"",2.25
"9562",92174183,"average expectancy12",2,4,"",1,0.41,4,"",2.25
"9563",92182342,"Goldmetre D",2,4,"",1,-0.57,4,"",2.25
"9564",92190352,"SystematicBlue SP500",2,4,"",1,0.87,4,"",2.25
"9565",92208908,"Time Machine Emini SP",2,4,"",1,-0.6,4,"",2.25
"9566",92208914,"Time Machine Crude Oil",2,4,"",1,-0.35,4,"",2.25
"9567",92218122,"Alpha Timer Options",2,4,"",1,-0.21,4,"",2.25
"9568",92218304,"Breakout 5",2,4,"",1,0.31,4,"",2.25
"9569",92218331,"YouFund",2,4,"",1,0.21,4,"",2.25
"9570",92218481,"wen5243",2,4,"",1,1,4,"",2.25
"9571",92219306,"Crazy Aunt",2,4,"",1,0.12,4,"",2.25
"9572",92230079,"Avis",2,4,"",1,-0.31,4,"",2.25
"9573",92236749,"RisingStar",2,4,"",1,-0.69,4,"",2.25
"9574",92241371,"Daily Gold Trader",2,4,"",1,-0.09,4,"",2.25
"9575",92245074,"Options Tornado",2,4,"",1,-0.51,4,"",2.25
"9576",92248021,"ProphetFX",2,4,"",1,-0.43,4,"",2.25
"9577",92251911,"Gut Feeling",2,4,"",1,0.18,4,"",2.25
"9578",92254337,"threefive",2,4,"",1,-0.72,4,"",2.25
"9579",92273853,"Cril",2,4,"",1,-0.37,4,"",2.25
"9580",92289942,"YCC FX",2,4,"",1,-0.15,4,"",2.25
"9581",92299109,"Algoways",2,4,"",1,0.7,4,"",2.25
"9582",92368844,"Tactical High Yield",2,4,"",1,0.17,4,"",2.25
"9583",92369683,"US Market Daily",2,4,"",1,-0.65,4,"",2.25
"9584",92372415,"ES Managed Futures",2,4,"",1,0.27,4,"",2.25
"9585",92395541,"3XGrow 360",2,4,"",1,-0.72,4,"",2.25
"9586",92405196,"GMO Beans",2,4,"",1,0.37,4,"",2.25
"9587",92421069,"SwingCac40",2,4,"",1,0.17,4,"",2.25
"9588",92423449,"adesian",2,4,"",1,-0.6,4,"",2.25
"9589",92425515,"The Closing Edge",2,4,"",1,0.49,4,"",2.25
"9590",92428735,"ABC Trade",2,4,"",1,-0.1,4,"",2.25
"9591",92429390,"Solimax",2,4,"",1,-0.62,4,"",2.25
"9592",92429876,"Trend Hunter",2,4,"",1,0,4,"",2.25
"9593",92437449,"es lookingup",2,4,"",1,0.68,4,"",2.25
"9594",92446961,"WeeklyStocks",2,4,"",1,0.02,4,"",2.25
"9595",92447082,"IBD Tiger DC",2,4,"",1,0.96,4,"",2.25
"9596",92455784,"Pannonia 3",2,4,"",1,-0.17,4,"",2.25
"9597",92461251,"Broadsword Options",2,4,"",1,-0.35,4,"",2.25
"9598",92526022,"marafon",2,4,"",1,0.03,4,"",2.25
"9599",92527663,"Contrarian ATS",2,4,"",1,0.56,4,"",2.25
"9600",92527707,"US Experimental Fund I",2,4,"",1,0.63,4,"",2.25
"9601",92528580,"MajorTom",2,4,"",1,-0.41,4,"",2.25
"9602",92530365,"OptiExecute",2,4,"",1,-0.34,4,"",2.25
"9603",92532762,"Alphergence ST",2,4,"",1,-0.34,4,"",2.25
"9604",92546435,"BetaHedging",2,4,"",1,-0.27,4,"",2.25
"9605",92553170,"Long Term Outlook",2,4,"",1,0.22,4,"",2.25
"9606",92598504,"Capital Growth",2,4,"",1,-0.24,4,"",2.25
"9607",92599972,"Big Picture Trading",2,4,"",1,0,4,"",2.25
"9608",92658400,"SoliMax",2,4,"",1,-0.37,4,"",2.25
"9609",92670548,"Positive Surprises",2,4,"",1,0.9,4,"",2.25
"9610",92684542,"Emini Dow Futures",2,4,"",1,0.54,4,"",2.25
"9611",92688928,"Forex 4 Profit",2,4,"",1,-0.34,4,"",2.25
"9612",92696193,"DIY Liquid Alternative",2,4,"",1,-0.54,4,"",2.25
"9613",92711078,"SignalTestingOnly",2,4,"",1,-0.74,4,"",2.25
"9614",92715551,"Alpha Timer",2,4,"",1,0.69,4,"",2.25
"9615",92728998,"RSI Opportunistic",2,4,"",1,0.39,4,"",2.25
"9616",92739880,"Everest Day Trading",2,4,"",1,0.49,4,"",2.25
"9617",92740887,"oscardax",2,4,"",1,0.21,4,"",2.25
"9618",92745857,"New Choice",2,4,"",1,-0.18,4,"",2.25
"9619",92758661,"AMICLUB EAs",2,4,"",1,-0.36,4,"",2.25
"9620",92808009,"GroundhogDay FX",2,4,"",1,-0.73,4,"",2.25
"9621",92808570,"myield",2,4,"",1,-0.55,4,"",2.25
"9622",92808959,"ES by Gordon Gekko",2,4,"",1,-0.5,4,"",2.25
"9623",92842010,"hackWallStreet futures",2,4,"",1,-0.49,4,"",2.25
"9624",92846323,"UnReal",2,4,"",1,0.08,4,"",2.25
"9625",92847178,"The Alchemist",2,4,"",1,0.19,4,"",2.25
"9626",92847966,"DEX Stock Model",2,4,"",1,0.52,4,"",2.25
"9627",92848176,"Systematic Stark",2,4,"",1,-0.38,4,"",2.25
"9628",92868460,"TheGoodStuff",2,4,"",1,-0.74,4,"",2.25
"9629",92886038,"iFuturesLo",2,4,"",1,0.4,4,"",2.25
"9630",92896385,"mmSTC1",2,4,"",1,0.33,4,"",2.25
"9631",92906258,"Darko",2,4,"",1,-0.12,4,"",2.25
"9632",92915905,"top trading",2,4,"",1,-0.6,4,"",2.25
"9633",92920828,"Qbit BundsF",2,4,"",1,-0.13,4,"",2.25
"9634",92939748,"512 Options",2,4,"",1,0.98,4,"",2.25
"9635",92944779,"DANDY",2,4,"",1,-0.08,4,"",2.25
"9636",93019576,"Test Enosh Acct Import",2,4,"",1,0.05,4,"",2.25
"9637",93048157,"discontinued 6",2,4,"",1,0.16,4,"",2.25
"9638",93060166,"Quant Xtreme",2,4,"",1,-0.14,4,"",2.25
"9639",93089917,"SLCM1",2,4,"",1,0.11,4,"",2.25
"9640",93090220,"WeeklyTrader",2,4,"",1,0.32,4,"",2.25
"9641",93119733,"Smash and Grab",2,4,"",1,-0.68,4,"",2.25
"9642",93121543,"Zephirus",2,4,"",1,-0.64,4,"",2.25
"9643",93148587,"average expectancy14",2,4,"",1,-0.19,4,"",2.25
"9644",93159426,"DSforex",2,4,"",1,-0.04,4,"",2.25
"9645",93177133,"Sunset FX",2,4,"",1,-0.44,4,"",2.25
"9646",93216782,"test opt",2,4,"",1,0.34,4,"",2.25
"9647",93223366,"Retire Rich",2,4,"",1,-0.14,4,"",2.25
"9648",93224016,"LOVINIDA",2,4,"",1,-0.31,4,"",2.25
"9649",93232156,"Maximus Decimus",2,4,"",1,0.18,4,"",2.25
"9650",93237197,"Multi Currency Wealth",2,4,"",1,-0.56,4,"",2.25
"9651",93259796,"Future ES",2,4,"",1,-0.66,4,"",2.25
"9652",93270738,"Commodity Long Term",2,4,"",1,0.89,4,"",2.25
"9653",93302412,"Volatility Bet",2,4,"",1,0.46,4,"",2.25
"9654",93313565,"1Gold",2,4,"",1,0.17,4,"",2.25
"9655",93326842,"888 Stock Trading System",2,4,"",1,0.07,4,"",2.25
"9656",93327352,"Active Stocks Trader",2,4,"",1,0.11,4,"",2.25
"9657",93394264,"Forex USD TM",2,4,"",1,0.35,4,"",2.25
"9658",93403809,"LowRiskOptions",2,4,"",1,-0.13,4,"",2.25
"9659",93410963,"ForexConquest",2,4,"",1,0.51,4,"",2.25
"9660",93442137,"MTF Pullups",2,4,"",1,-0.12,4,"",2.25
"9661",93455061,"Zen Crude",2,4,"",1,0,4,"",2.25
"9662",93461542,"LAVINIDA1",2,4,"",1,-0.63,4,"",2.25
"9663",93491075,"Mtx Forex",2,4,"",1,-0.09,4,"",2.25
"9664",93523473,"FxProsperity",2,4,"",1,-0.19,4,"",2.25
"9665",93529633,"VBL Trading",2,4,"",1,-0.62,4,"",2.25
"9666",93543992,"SLOAN PROJECT 2",2,4,"",1,0.2,4,"",2.25
"9667",93547687,"Saint Leonard",2,4,"",1,0.55,4,"",2.25
"9668",93547852,"Kairos",2,4,"",1,-0.53,4,"",2.25
"9669",93591342,"Short Shorts",2,4,"",1,0.3,4,"",2.25
"9670",93609000,"ym01",2,4,"",1,-0.54,4,"",2.25
"9671",93673853,"Pitchfork",2,4,"",1,-0.29,4,"",2.25
"9672",93674663,"Gen'yu",2,4,"",1,0.68,4,"",2.25
"9673",93696788,"Pprofit Wwarrior",2,4,"",1,-0.23,4,"",2.25
"9674",93705063,"9to5er's SP500 ShortTerm",2,4,"",1,0.55,4,"",2.25
"9675",93705094,"Sampo1",2,4,"",1,-0.5,4,"",2.25
"9676",93785725,"Gold Trader X",2,4,"",1,0.22,4,"",2.25
"9677",93818829,"Quaestus FX",2,4,"",1,0.65,4,"",2.25
"9678",93835563,"TomTrend FX",2,4,"",1,-0.55,4,"",2.25
"9679",93862363,"Whitehaven",2,4,"",1,-0.26,4,"",2.25
"9680",93862981,"Algoways Stocks",2,4,"",1,-0.03,4,"",2.25
"9681",93866307,"System stocks",2,4,"",1,-0.19,4,"",2.25
"9682",93870405,"1CrudeOil",2,4,"",1,-0.13,4,"",2.25
"9683",93876885,"BluStar3X",2,4,"",1,-0.66,4,"",2.25
"9684",93902632,"Dow Futures Long Short",2,4,"",1,0.5,4,"",2.25
"9685",93950399,"AlfaOne",2,4,"",1,-0.14,4,"",2.25
"9686",94025581,"ST restart Aug17",2,4,"",1,-0.04,4,"",2.25
"9687",94030934,"Tantra test",2,4,"",1,0.33,4,"",2.25
"9688",94068003,"None1",2,4,"",1,0.99,4,"",2.25
"9689",94093750,"The Bulletproof Strategy",2,4,"",1,-0.49,4,"",2.25
"9690",94120546,"ETF PLUS TREND",2,4,"",1,-0.48,4,"",2.25
"9691",94131949,"Algoways Brave 34",2,4,"",1,-0.43,4,"",2.25
"9692",94132402,"Talon",2,4,"",1,0.04,4,"",2.25
"9693",94135093,"MFut15",2,4,"",1,0.57,4,"",2.25
"9694",94182128,"Lucky Naz",2,4,"",1,0.32,4,"",2.25
"9695",94187814,"TestSystem2000b3",2,4,"",1,-0.42,4,"",2.25
"9696",94194498,"ST Pro",2,4,"",1,0.05,4,"",2.25
"9697",94201040,"invest in",2,4,"",1,-0.57,4,"",2.25
"9698",94201432,"Marigold",2,4,"",1,0.56,4,"",2.25
"9699",94244900,"AAPL S34v1",2,4,"",1,0.42,4,"",2.25
"9700",94247579,"TopiX",2,4,"",1,0.51,4,"",2.25
"9701",94252959,"Test no 2",2,4,"",1,0.35,4,"",2.25
"9702",94256662,"S19v1LM4v1",2,4,"",1,0.33,4,"",2.25
"9703",94256823,"S32v2MTexitVar",2,4,"",1,-0.05,4,"",2.25
"9704",94270421,"S40v1LM4v5",2,4,"",1,-0.63,4,"",2.25
"9705",94270479,"S40v1LM4v6",2,4,"",1,-0.67,4,"",2.25
"9706",94276906,"Test no 1",2,4,"",1,-0.64,4,"",2.25
"9707",94284672,"NYMEX Gasoline Trading",2,4,"",1,-0.24,4,"",2.25
"9708",94285560,"Trading Day",2,4,"",1,-0.45,4,"",2.25
"9709",94287575,"Ridgewall L/S Equity",2,4,"",1,0.84,4,"",2.25
"9710",94306906,"Inspired Swing Trader",2,4,"",1,0.41,4,"",2.25
"9711",94324740,"YARD1",2,4,"",1,-0.72,4,"",2.25
"9712",94332820,"Sands Point trading",2,4,"",1,-0.65,4,"",2.25
"9713",94333354,"THINK FX",2,4,"",1,-0.11,4,"",2.25
"9714",94350173,"Green Events 2",2,4,"",1,-0.03,4,"",2.25
"9715",94353488,"PatterN",2,4,"",1,-0.13,4,"",2.25
"9716",94381639,"Five Star Crude",2,4,"",1,0.46,4,"",2.25
"9717",94412202,"LimitUp",2,4,"",1,0.6,4,"",2.25
"9718",94420978,"Nehemiah Fund",2,4,"",1,0.28,4,"",2.25
"9719",94428681,"Momentum Stock Picks",2,4,"",1,0.06,4,"",2.25
"9720",94435790,"Futures B",2,4,"",1,-0.26,4,"",2.25
